"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y6","y7","y8","y9","y10","PriAges"
"34","Kayah","Bawlakhe","AREA # 020201","Bawlakhe","MMR002005","Bawlake","Bawlakhe",0,0,2,2,0,4
"35","Kayah","Bawlakhe","AREA # 020251","Ywathit(ST)","MMR002005","Bawlake","Ywathit(ST)",0,0,0,0,0,0
"36","Kayah","Bawlakhe","AREA # 020202","Parsaung","MMR002006","Hpasawng","Parsaung",0,0,0,0,2,2
"37","Kayah","Bawlakhe","AREA # 020203","Meisi","MMR002007","Mese","Meisi",1,0,2,0,0,3
"38","Kayin","Hpa-an","AREA # 030101","Hpa-an","MMR003001","Hpa-An","Hpa-an",16,16,14,18,19,83
"39","Kayin","Hpa-an","AREA # 030151","Paingkyon(ST)","MMR003002","Hlaingbwe","Paingkyon(ST)",2,5,3,1,7,18
"40","Kayin","Hpa-an","AREA # 030152","Shan Ywathit(ST)","MMR003002","Hlaingbwe","Shan Ywathit(ST)",1,0,1,1,1,4
"41","Kayin","Hpa-an","AREA # 030102","Hlaingbwe","MMR003002","Hlaingbwe","Hlaingbwe",7,3,5,4,6,25
"42","Kayin","Pharpon","AREA # 030201","Pharpon","MMR003003","Hpapun","Pharpon",0,2,3,1,1,7
"43","Kayin","Pharpon","AREA # 030251","Kamamaung(ST}","MMR003003","Hpapun","Kamamaung(ST}",0,1,2,2,2,7
"44","Kayin","Hpa-an","AREA # 030154","Bawgali(ST)","MMR003004","Thandaunggyi","Bawgali(ST)",0,0,0,2,0,2
"45","Kayin","Hpa-an","AREA # 030153","Leiktho(ST)","MMR003004","Thandaunggyi","Leiktho(ST)",1,3,6,4,6,20
"46","Kayin","Hpa-an","AREA # 030103","Thandaunggyi","MMR003004","Thandaunggyi","Thandaunggyi",1,0,0,1,0,2
"47","Kayin","Myawady","AREA # 030301","Myawady","MMR003005","Myawaddy","Myawady",5,5,5,4,9,28
"48","Kayin","Myawady","AREA # 030352","Wawlaymyaing(ST)","MMR003005","Myawaddy","Wawlaymyaing(ST)",0,0,1,0,0,1
"49","Kayin","Myawady","AREA # 030351","Sugali(ST)","MMR003005","Myawaddy","Sugali(ST)",1,1,0,0,1,3
"50","Kayin","Kawkareik","AREA # 030401","Kawkareik","MMR003006","Kawkareik","Kawkareik",11,7,12,3,17,50
"51","Kayin","Kawkareik","AREA # 030402","Kyarinseikkyi","MMR003007","Kyainseikgyi","Kyarinseikkyi",7,8,1,7,6,29
"52","Kayin","Kawkareik","AREA # 030451","Payarthonezu(ST)","MMR003007","Kyainseikgyi","Payarthonezu(ST)",3,4,3,7,7,24
"53","Kayin","Kawkareik","AREA # 030452","Kyaidon(ST)","MMR003007","Kyainseikgyi","Kyaidon(ST)",3,2,5,3,2,15
"54","Chin","Falam","AREA # 040251","Rihkhuadal(ST)","MMR004001","Falam","Rihkhuadal(ST)",0,0,0,0,0,0
"55","Chin","Falam","AREA # 040201","Falam","MMR004001","Falam","Falam",5,1,4,2,3,15
"56","Chin","Haka","AREA # 040101","HaKa","MMR004002","Hakha","HaKa",1,0,0,5,1,7
"57","Chin","Haka","AREA # 040102","Thantlang","MMR004003","Thantlang","Thantlang",1,5,2,2,3,13
"58","Chin","Falam","AREA # 040202","Tedim","MMR004004","Tedim","Tedim",2,5,4,3,1,15
"59","Chin","Falam","AREA # 040252","Cikha(ST)","MMR004005","Tonzang","Cikha(ST)",0,0,0,0,0,0
"60","Chin","Falam","AREA # 040203","Tonzaung","MMR004005","Tonzang","Tonzaung",0,1,2,0,2,5
"61","Chin","Mindat","AREA # 040301","Mindat","MMR004006","Mindat","Mindat",2,2,4,5,2,15
"62","Chin","Mindat","AREA # 040351","Reazu(ST)","MMR004007","Matupi","Reazu(ST)",13,1,0,2,4,20
"63","Chin","Mindat","AREA # 040302","Matupi","MMR004007","Matupi","Matupi",5,1,6,6,3,21
"64","Chin","Mindat","AREA # 040303","Kanpalet","MMR004008","Kanpetlet","Kanpalet",1,1,2,1,1,6
"65","Chin","Mindat","AREA # 040304","Paletwat","MMR004009","Paletwa","Paletwat",3,2,7,4,6,22
"66","Chin","Mindat","AREA # 040352","Sami(ST)","MMR004009","Paletwa","Sami(ST)",2,2,0,0,2,6
"67","Sagaing","Sagaing","AREA # 050101","Sagaing","MMR005001","Sagaing","Sagaing",8,4,11,9,1,33
"68","Sagaing","Sagaing","AREA # 050102","Myinmu","MMR005002","Myinmu","Myinmu",0,3,5,2,5,15
"69","Sagaing","Sagaing","AREA # 050103","Myaung","MMR005003","Myaung","Myaung",3,2,5,1,3,14
"70","Sagaing","Shwebo","AREA # 050201","Shwebo","MMR005004","Shwebo","Shwebo",6,5,3,10,5,29
"71","Sagaing","Shwebo","AREA # 050251","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)",2,1,2,0,1,6
"72","Sagaing","Shwebo","AREA # 050202","Khin U","MMR005005","Khin-U","Khin U",1,6,4,4,5,20
"73","Sagaing","Shwebo","AREA # 050203","Wetlet","MMR005006","Wetlet","Wetlet",6,3,6,5,6,26
"74","Sagaing","Shwebo","AREA # 050204","Kambalu","MMR005007","Kanbalu","Kambalu",5,10,7,13,12,47
"75","Sagaing","Shwebo","AREA # 050205","Kyunhlau","MMR005008","Kyunhla","Kyunhlau",3,4,0,3,6,16
"76","Sagaing","Shwebo","AREA # 050206","Ye U","MMR005009","Ye-U","Ye U",2,4,6,4,5,21
"77","Sagaing","Shwebo","AREA # 050207","Depayin","MMR005010","Tabayin","Depayin",4,6,5,8,7,30
"78","Sagaing","Shwebo","AREA # 050208","Tasei","MMR005011","Taze","Tasei",3,8,6,7,13,37
"79","Sagaing","Monywa","AREA # 050301","Monywa","MMR005012","Monywa","Monywa",4,21,15,12,11,63
"80","Sagaing","Monywa","AREA # 050302","Butalin","MMR005013","Budalin","Butalin",6,3,5,3,7,24
"81","Sagaing","Monywa","AREA # 050303","Ayartaw","MMR005014","Ayadaw","Ayartaw",5,7,4,4,0,20
"82","Sagaing","Monywa","AREA # 050304","Chaung Oo","MMR005015","Chaung-U","Chaung Oo",4,2,1,5,3,15
"83","Sagaing","Yinmarpin","AREA # 050901","Yinmarpin","MMR005016","Yinmarbin","Yinmarpin",4,9,2,6,3,24
"84","Sagaing","Yinmarpin","AREA # 050904","Kani","MMR005017","Kani","Kani",5,4,6,7,5,27
"85","Sagaing","Yinmarpin","AREA # 050902","Salingyi","MMR005018","Salingyi","Salingyi",1,2,2,5,5,15
"86","Sagaing","Yinmarpin","AREA # 050903","Palae","MMR005019","Pale","Palae",7,3,3,3,5,21
"87","Sagaing","Katha","AREA # 050401","Katha","MMR005020","Katha","Katha",4,2,4,6,8,24
"88","Sagaing","Katha","AREA # 050402","Indaw","MMR005021","Indaw","Indaw",2,5,6,4,3,20
"89","Sagaing","Katha","AREA # 050403","Tigyaing","MMR005022","Tigyaing","Tigyaing",4,0,6,4,3,17
"90","Sagaing","Katha","AREA # 050404","Banmauk","MMR005023","Banmauk","Banmauk",3,0,3,3,5,14
"91","Sagaing","Katha","AREA # 050405","Kawlin","MMR005024","Kawlin","Kawlin",5,5,5,8,6,29
"92","Sagaing","Katha","AREA # 050406","Wuntho","MMR005025","Wuntho","Wuntho",3,0,5,4,3,15
"93","Sagaing","Katha","AREA # 050407","Pinlebu","MMR005026","Pinlebu","Pinlebu",5,6,4,5,9,29
"94","Sagaing","Kalay","AREA # 050501","Kalay","MMR005027","Kale","Kalay",10,11,9,12,14,56
"95","Sagaing","Kalay","AREA # 050502","Kalewa","MMR005028","Kalewa","Kalewa",3,6,1,3,2,15
"96","Sagaing","Kalay","AREA # 050503","Mingin","MMR005029","Mingin","Mingin",2,3,1,0,8,14
"97","Sagaing","Tamu","AREA # 050601","Tamu","MMR005030","Tamu","Tamu",1,1,2,2,3,9
"98","Sagaing","Tamu","AREA # 050651","Myothit(ST)","MMR005030","Tamu","Myothit(ST)",0,1,1,1,1,4
"99","Sagaing","Tamu","AREA # 050652","Khampat(ST)","MMR005030","Tamu","Khampat(ST)",0,0,0,0,3,3
"100","Sagaing","Mawlaik","AREA # 050701","Mawlaik","MMR005031","Mawlaik","Mawlaik",2,0,1,4,3,10
"101","Sagaing","Mawlaik","AREA # 050702","Phaungpyin","MMR005032","Paungbyin","Phaungpyin",1,4,3,5,5,18
"102","Sagaing","Hkamti","AREA # 050801","Hkamti","MMR005033","Hkamti","Hkamti",1,1,1,3,1,7
"103","Sagaing","Hkamti","AREA # 050802","Homalin","MMR005034","Homalin","Homalin",7,7,8,6,14,42
"104","Sagaing","Hkamti","AREA # 050803","Leshi","MMR005035","Lay Shi","Leshi",1,2,1,0,1,5
"105","Sagaing","Hkamti","AREA # 050851","Mobaingluk(ST)","MMR005035","Lay Shi","Mobaingluk(ST)",0,0,0,0,0,0
"106","Sagaing","Hkamti","AREA # 050852","Sonemara(ST)","MMR005035","Lay Shi","Sonemara(ST)",0,0,0,1,0,1
"107","Sagaing","Hkamti","AREA # 050804","Lahe","MMR005036","Lahe","Lahe",0,1,0,0,3,4
"108","Sagaing","Hkamti","AREA # 050853","Htanparkway(ST)","MMR005036","Lahe","Htanparkway(ST)",0,0,0,0,0,0
"109","Sagaing","Hkamti","AREA # 050805","Nanyun","MMR005037","Nanyun","Nanyun",0,0,0,0,0,0
"110","Sagaing","Hkamti","AREA # 050854","Pansaung(ST)","MMR005037","Nanyun","Pansaung(ST)",0,0,0,0,0,0
"111","Sagaing","Hkamti","AREA # 050855","Donhee(ST)","MMR005037","Nanyun","Donhee(ST)",0,0,0,0,0,0
"112","Tanintharyi","Dawei","AREA # 060151","Myitta(ST)","MMR006001","Dawei","Myitta(ST)",2,0,1,4,0,7
"113","Tanintharyi","Dawei","AREA # 060101","Dawei","MMR006001","Dawei","Dawei",3,4,5,3,6,21
"114","Tanintharyi","Dawei","AREA # 060102","Lounglon","MMR006002","Launglon","Lounglon",7,8,5,1,6,27
"115","Tanintharyi","Dawei","AREA # 060103","Thayetchaung","MMR006003","Thayetchaung","Thayetchaung",9,7,5,3,5,29
"116","Tanintharyi","Dawei","AREA # 060104","Yebyu","MMR006004","Yebyu","Yebyu",1,4,1,3,6,15
"117","Tanintharyi","Dawei","AREA # 060152","Kaleinaung(ST)","MMR006004","Yebyu","Kaleinaung(ST)",0,0,0,0,1,1
"118","Tanintharyi","Myeik","AREA # 060201","Myeik","MMR006005","Myeik","Myeik",8,10,13,8,8,47
"119","Tanintharyi","Myeik","AREA # 060202","Kyunsu","MMR006006","Kyunsu","Kyunsu",9,6,8,5,6,34
"120","Tanintharyi","Myeik","AREA # 060251","Palauk(ST)","MMR006007","Palaw","Palauk(ST)",1,4,2,2,1,10
"121","Tanintharyi","Myeik","AREA # 060203","Palaw","MMR006007","Palaw","Palaw",5,7,8,3,5,28
"122","Tanintharyi","Myeik","AREA # 060204","Tanintharyi","MMR006008","Tanintharyi","Tanintharyi",4,9,5,10,13,41
"123","Tanintharyi","Kawthoung","AREA # 060301","Kawthoung","MMR006009","Kawthoung","Kawthoung",1,3,3,4,3,14
"124","Tanintharyi","Kawthoung","AREA # 060351","Khamaukgyi","MMR006009","Kawthoung","Khamaukgyi",0,0,1,0,1,2
"125","Tanintharyi","Kawthoung","AREA # 060302","Bokepyin","MMR006010","Bokpyin","Bokepyin",0,3,2,0,0,5
"126","Tanintharyi","Kawthoung","AREA # 060353","Karathuri(ST)","MMR006010","Bokpyin","Karathuri(ST)",0,0,1,0,1,2
"127","Tanintharyi","Kawthoung","AREA # 060352","Pyigyimandaing","MMR006010","Bokpyin","Pyigyimandaing",0,1,1,1,1,4
"128","Bago","Bago","AREA # 070101","Bago","MMR007001","Bago","Bago",19,13,13,8,20,73
"129","Bago","Bago","AREA # 070102","Tanatpin","MMR007002","Thanatpin","Tanatpin",2,8,7,8,3,28
"130","Bago","Bago","AREA # 070103","Kawa","MMR007003","Kawa","Kawa",9,3,7,11,13,43
"131","Bago","Bago","AREA # 070104","Waw","MMR007004","Waw","Waw",11,6,6,7,11,41
"132","Bago","Bago","AREA # 070105","Nyaunglebin","MMR007005","Nyaunglebin","Nyaunglebin",7,9,6,6,7,35
"133","Bago","Bago","AREA # 070106","Kyauktaga","MMR007006","Kyauktaga","Kyauktaga",6,7,7,11,8,39
"134","Bago","Bago","AREA # 070107","Daik U","MMR007007","Daik-U","Daik U",4,5,1,3,5,18
"135","Bago","Bago","AREA # 070108","Shwegyin","MMR007008","Shwegyin","Shwegyin",7,7,7,7,6,34
"136","Bago","Toungoo","AREA # 070201","Toungoo","MMR007009","Taungoo","Toungoo",6,10,5,12,9,42
"137","Bago","Toungoo","AREA # 070202","Yaedashe","MMR007010","Yedashe","Yaedashe",8,7,10,10,9,44
"138","Bago","Toungoo","AREA # 070203","Kyaukkyi","MMR007011","Kyaukkyi","Kyaukkyi",10,6,6,5,4,31
"139","Bago","Toungoo","AREA # 070204","Pyu","MMR007012","Phyu","Pyu",7,8,9,10,10,44
"140","Bago","Toungoo","AREA # 070205","Oatwin","MMR007013","Oktwin","Oatwin",7,7,6,10,13,43
"141","Bago","Toungoo","AREA # 070206","Htantapin","MMR007014","Htantabin","Htantapin",8,7,2,5,3,25
"142","Bago","Pyay","AREA # 070301","Pyay","MMR008001","Pyay","Pyay",9,6,9,3,5,32
"143","Bago","Pyay","AREA # 070302","Paukkhaung","MMR008002","Paukkhaung","Paukkhaung",6,6,4,4,8,28
"144","Bago","Pyay","AREA # 070303","Padaung","MMR008003","Padaung","Padaung",7,6,3,3,2,21
"145","Bago","Pyay","AREA # 070304","Paunde","MMR008004","Paungde","Paunde",2,1,2,5,5,15
"146","Bago","Pyay","AREA # 070305","Thegon","MMR008005","Thegon","Thegon",5,5,7,6,9,32
"147","Bago","Pyay","AREA # 070306","Shwedaung","MMR008006","Shwedaung","Shwedaung",2,5,5,4,3,19
"148","Bago","Tharyarwaddy","AREA # 070401","Tharyarwaddy","MMR008007","Thayarwady","Tharyarwaddy",8,7,6,12,3,36
"149","Bago","Tharyarwaddy","AREA # 070402","Letpadan","MMR008008","Letpadan","Letpadan",3,7,5,5,7,27
"150","Bago","Tharyarwaddy","AREA # 070403","Minhla","MMR008009","Minhla","Minhla",5,2,3,8,6,24
"151","Bago","Tharyarwaddy","AREA # 070404","Okpo","MMR008010","Okpho","Okpo",3,5,5,9,4,26
"152","Bago","Tharyarwaddy","AREA # 070405","Zigon","MMR008011","Zigon","Zigon",3,0,1,3,2,9
"153","Bago","Tharyarwaddy","AREA # 070406","Nattalin","MMR008012","Nattalin","Nattalin",4,2,4,3,7,20
"154","Bago","Tharyarwaddy","AREA # 070407","Monyo","MMR008013","Monyo","Monyo",1,4,3,3,2,13
"155","Bago","Tharyarwaddy","AREA # 070408","Gyobingauk","MMR008014","Gyobingauk","Gyobingauk",4,1,0,5,5,15
"156","Magway","Magway","AREA # 080101","Magway","MMR009001","Magway","Magway",10,9,7,10,12,48
"157","Magway","Magway","AREA # 080102","Yenangyoung","MMR009002","Yenangyaung","Yenangyoung",2,5,4,4,3,18
"158","Magway","Magway","AREA # 080103","Chauk","MMR009003","Chauk","Chauk",4,4,8,9,4,29
"159","Magway","Magway","AREA # 080104","Taungdwingyi","MMR009004","Taungdwingyi","Taungdwingyi",6,10,6,11,11,44
"160","Magway","Magway","AREA # 080105","Myothit","MMR009005","Myothit","Myothit",9,1,4,4,6,24
"161","Magway","Magway","AREA # 080106","Natmauk","MMR009006","Natmauk","Natmauk",5,7,7,7,5,31
"162","Magway","Minbu","AREA # 080201","Minbu","MMR009007","Minbu","Minbu",6,7,5,3,5,26
"163","Magway","Minbu","AREA # 080202","Pwint Phyu","MMR009008","Pwintbyu","Pwint Phyu",7,6,4,6,10,33
"164","Magway","Minbu","AREA # 080203","Ngape","MMR009009","Ngape","Ngape",2,4,4,0,3,13
"165","Magway","Minbu","AREA # 080204","Salin","MMR009010","Salin","Salin",5,8,5,5,8,31
"166","Magway","Minbu","AREA # 080205","Saytottara","MMR009011","Sidoktaya","Saytottara",0,2,0,0,1,3
"167","Magway","Thayet","AREA # 080301","Thayet","MMR009012","Thayet","Thayet",3,3,3,3,4,16
"168","Magway","Thayet","AREA # 080302","Minhla","MMR009013","Minhla","Minhla",6,9,5,2,4,26
"169","Magway","Thayet","AREA # 080303","Mindon","MMR009014","Mindon","Mindon",0,2,1,2,2,7
"170","Magway","Thayet","AREA # 080304","Kamma","MMR009015","Kamma","Kamma",0,2,4,4,1,11
"171","Magway","Thayet","AREA # 080305","Aunglan","MMR009016","Aunglan","Aunglan",2,5,7,7,7,28
"172","Magway","Thayet","AREA # 080306","Sinpaungwe`","MMR009017","Sinbaungwe","Sinpaungwe`",0,8,4,7,6,25
"173","Magway","Pakokku","AREA # 080401","Pakokku","MMR009018","Pakokku","Pakokku",7,7,9,14,8,45
"174","Magway","Pakokku","AREA # 080402","Yesagyo","MMR009019","Yesagyo","Yesagyo",3,8,4,11,8,34
"175","Magway","Pakokku","AREA # 080403","Myaing","MMR009020","Myaing","Myaing",10,12,4,9,13,48
"176","Magway","Pakokku","AREA # 080404","Pauk","MMR009021","Pauk","Pauk",12,9,9,13,6,49
"177","Magway","Pakokku","AREA # 080405","Seikphyu","MMR009022","Seikphyu","Seikphyu",4,7,1,3,8,23
"178","Magway","Gangaw","AREA # 080501","Gangaw","MMR009023","Gangaw","Gangaw",1,4,7,3,4,19
"179","Magway","Gangaw","AREA # 080502","Htilin","MMR009024","Tilin","Htilin",0,2,1,3,1,7
"180","Magway","Gangaw","AREA # 080503","Saw","MMR009025","Saw","Saw",1,0,3,2,3,9
"181","Magway","Gangaw","AREA # 080551","Kyaukhtu(ST)","MMR009025","Saw","Kyaukhtu(ST)",1,2,2,3,4,12
"182","Mandalay","Mandalay","AREA # 090101","Aungmyetharzan","MMR010001","Aungmyaythazan","Aungmyetharzan",3,5,3,3,9,23
"183","Mandalay","Mandalay","AREA # 090102","Chanayeharzan","MMR010002","Chanayethazan","Chanayeharzan",2,5,0,4,4,15
"184","Mandalay","Mandalay","AREA # 090103","Mahaaungmye","MMR010003","Mahaaungmyay","Mahaaungmye",2,6,3,8,4,23
"185","Mandalay","Mandalay","AREA # 090104","Chanmyatharzi","MMR010004","Chanmyathazi","Chanmyatharzi",9,1,6,6,7,29
"186","Mandalay","Mandalay","AREA # 090105","Pyigyidagun","MMR010005","Pyigyitagon","Pyigyidagun",5,6,4,7,4,26
"187","Mandalay","Mandalay","AREA # 090106","Amarapura","MMR010006","Amarapura","Amarapura",8,6,9,9,6,38
"188","Mandalay","Mandalay","AREA # 090107","Patheingyi","MMR010007","Patheingyi","Patheingyi",6,6,2,4,4,22
"189","Mandalay","Pyin Oo Lwin","AREA # 090201","Pyin Oo Lwin","MMR010008","Pyinoolwin","Pyin Oo Lwin",3,4,4,7,7,25
"190","Mandalay","Pyin Oo Lwin","AREA # 090202","Madaya","MMR010009","Madaya","Madaya",10,8,7,9,6,40
"191","Mandalay","Pyin Oo Lwin","AREA # 090203","Sinku","MMR010010","Singu","Sinku",4,5,1,5,5,20
"192","Mandalay","Pyin Oo Lwin","AREA # 090204","Mogok","MMR010011","Mogoke","Mogok",3,1,3,6,4,17
"193","Mandalay","Pyin Oo Lwin","AREA # 090205","Thabeikkyin","MMR010012","Thabeikkyin","Thabeikkyin",1,4,2,4,12,23
"194","Mandalay","Pyin Oo Lwin","AREA # 090251","Tagaung","MMR010012","Thabeikkyin","Tagaung",1,2,0,2,1,6
"195","Mandalay","Kyaukse","AREA # 090301","Kyaukse","MMR010013","Kyaukse","Kyaukse",10,3,8,6,5,32
"196","Mandalay","Kyaukse","AREA # 090302","Singaing","MMR010014","Sintgaing","Singaing",2,6,4,5,8,25
"197","Mandalay","Kyaukse","AREA # 090303","Myitthar","MMR010015","Myittha","Myitthar",4,4,1,6,5,20
"198","Mandalay","Kyaukse","AREA # 090304","Tada U","MMR010016","Tada-U","Tada U",3,3,3,5,2,16
"199","Mandalay","Myingyan","AREA # 090401","Myingyan","MMR010017","Myingyan","Myingyan",7,10,10,14,8,49
"200","Mandalay","Myingyan","AREA # 090402","Taungtha","MMR010018","Taungtha","Taungtha",10,16,9,5,2,42
"201","Mandalay","Myingyan","AREA # 090403","Natogyi","MMR010019","Natogyi","Natogyi",7,5,1,4,9,26
"202","Mandalay","Nyaung U","AREA # 090404","Kyaukpadaung","MMR010020","Kyaukpadaung","Kyaukpadaung",4,6,11,7,11,39
"203","Mandalay","Myingyan","AREA # 090405","Ngazun","MMR010021","Ngazun","Ngazun",1,3,3,2,5,14
"204","Mandalay","Nyaung U","AREA # 090501","Nyaung U","MMR010022","Nyaung-U","Nyaung U",4,0,6,4,4,18
"205","Mandalay","Nyaung U","AREA # 090551","Ngathayauk","MMR010022","Nyaung-U","Ngat",4,7,3,10,8,32
"206","Mandalay","Yame`thin","AREA # 090601","Yame`thin","MMR010023","Yamethin","Yame`thin",10,8,14,13,9,54
"207","Mandalay","Yame`thin","AREA # 090602","Pyawbwe","MMR010024","Pyawbwe","Pyawbwe",10,7,9,11,8,45
"208","Mandalay","Meiktila","AREA # 090701","Meiktila","MMR010028","Meiktila","Meiktila",2,7,4,9,9,31
"209","Mandalay","Meiktila","AREA # 090702","Mahlaing","MMR010029","Mahlaing","MahlYaing",4,8,2,4,3,21
"210","Mandalay","Meiktila","AREA # 090703","Thazi","MMR010030","Thazi","Thazi",2,9,2,6,10,29
"211","Mandalay","Meiktila","AREA # 090704","Wundwin","MMR010031","Wundwin","Wundwin",4,7,7,8,4,30
"212","Mon","Mawlamyine","AREA # 100101","Mawlamyine","MMR011001","Mawlamyine","Mawlamyine",9,6,8,8,9,40
"213","Mon","Mawlamyine","AREA # 100102","Kyaikemaraw","MMR011002","Kyaikmaraw","Kyaikemaraw",4,7,8,6,12,37
"214","Mon","Mawlamyine","AREA # 100103","Chaungzon","MMR011003","Chaungzon","Chaungzon",4,3,5,3,3,18
"215","Mon","Mawlamyine","AREA # 100104","Thanbyuzayat","MMR011004","Thanbyuzayat","Thanbyuzayat",10,4,3,8,6,31
"216","Mon","Mawlamyine","AREA # 100105","Mudon","MMR011005","Mudon","Mudon",4,7,7,8,5,31
"217","Mon","Mawlamyine","AREA # 100106","Ye","MMR011006","Ye","Ye",3,3,5,3,5,19
"218","Mon","Mawlamyine","AREA # 100152","Khawzar","MMR011006","Ye","Khawzar",0,1,2,0,2,5
"219","Mon","Mawlamyine","AREA # 100151","Lamine","MMR011006","Ye","Lamine",0,2,3,2,3,10
"220","Mon","Thaton","AREA # 100201","Thaton","MMR011007","Thaton","Thaton",5,10,6,9,11,41
"221","Mon","Thaton","AREA # 100202","Paung","MMR011008","Paung","Paung",3,5,9,9,6,32
"222","Mon","Thaton","AREA # 100203","Kyaikto","MMR011009","Kyaikto","Kyaikto",12,8,11,5,6,42
"223","Mon","Thaton","AREA # 100204","Bilin","MMR011010","Bilin","Bilin",26,24,13,8,17,88
"224","Rakhine","Sittway","AREA # 110101","Sittway","MMR012001","Sittwe","Sittway",5,3,0,5,5,18
"225","Rakhine","Sittway","AREA # 110102","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun",7,2,2,5,3,19
"226","Rakhine","Myauk U","AREA # 110201","Myauk U","MMR012003","Mrauk-U","Myauk U",10,5,7,11,8,41
"227","Rakhine","Myauk U","AREA # 110202","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw",7,6,7,9,9,38
"228","Rakhine","Myauk U","AREA # 110203","Minbya","MMR012005","Minbya","Minbya",3,8,8,7,7,33
